name,x,y
4,0.8115657353401188,1.0
4,0.8215657353401188,1.0
4,0.8315657353401188,1.0
4,0.8415657353401188,1.0
-1,0.42156573534011843,0.0
-1,0.43156573534011844,0.0
-1,0.44156573534011845,0.0
-1,0.45156573534011846,0.0
-1,0.46156573534011847,0.0
-1,0.4715657353401185,0.0
-1,0.4815657353401185,0.0
-1,0.4915657353401185,0.0
-1,0.5015657353401185,0.0
-1,0.5115657353401185,0.0
-1,0.5215657353401185,0.0
-1,0.5315657353401185,0.0
-1,0.5415657353401185,0.0
-1,0.5515657353401185,0.0
-1,0.5615657353401186,0.0
-1,0.5715657353401186,0.0
-1,0.5815657353401186,0.03571428571428571
-1,0.5915657353401186,0.07142857142857142
-1,0.6015657353401186,0.10714285714285714
-1,0.6115657353401186,0.21428571428571427
-1,0.6215657353401186,0.39285714285714285
-1,0.6315657353401186,0.5357142857142857
-1,0.6415657353401186,0.5357142857142857
-1,0.6515657353401186,0.6071428571428571
-1,0.6615657353401186,0.6785714285714286
-1,0.6715657353401187,0.7142857142857143
-1,0.6815657353401187,0.7857142857142857
-1,0.6915657353401187,0.7857142857142857
-1,0.7015657353401187,0.7857142857142857
-1,0.7115657353401187,0.8214285714285714
-1,0.7215657353401187,0.8571428571428571
-1,0.7315657353401187,0.8571428571428571
-1,0.7415657353401187,0.8571428571428571
-1,0.7515657353401187,0.8928571428571429
-1,0.7615657353401187,0.9285714285714286
-1,0.7715657353401187,0.9285714285714286
-1,0.7815657353401188,0.9285714285714286
-1,0.7915657353401188,0.9642857142857143
-1,0.8015657353401188,0.9642857142857143
-1,0.8115657353401188,0.9642857142857143
-1,0.8215657353401188,0.9642857142857143
-1,0.8315657353401188,0.9642857142857143
-1,0.8415657353401188,0.9642857142857143
3,0.42156573534011843,0.0
3,0.43156573534011844,0.0
3,0.44156573534011845,0.0
3,0.45156573534011846,0.0
3,0.46156573534011847,0.0
3,0.4715657353401185,0.0
3,0.4815657353401185,0.0
3,0.4915657353401185,0.0
3,0.5015657353401185,0.0
3,0.5115657353401185,0.0
3,0.5215657353401185,0.0
3,0.5315657353401185,0.02702702702702703
3,0.5415657353401185,0.10810810810810811
3,0.5515657353401185,0.2972972972972973
3,0.5615657353401186,0.5135135135135135
3,0.5715657353401186,0.6486486486486487
3,0.5815657353401186,0.7567567567567568
3,0.5915657353401186,0.7837837837837838
3,0.6015657353401186,0.8648648648648649
3,0.6115657353401186,0.8918918918918919
3,0.6215657353401186,0.918918918918919
3,0.6315657353401186,0.918918918918919
3,0.6415657353401186,0.9459459459459459
3,0.6515657353401186,0.9459459459459459
3,0.6615657353401186,1.0
3,0.6715657353401187,1.0
3,0.6815657353401187,1.0
3,0.6915657353401187,1.0
3,0.7015657353401187,1.0
3,0.7115657353401187,1.0
3,0.7215657353401187,1.0
3,0.7315657353401187,1.0
3,0.7415657353401187,1.0
3,0.7515657353401187,1.0
3,0.7615657353401187,1.0
3,0.7715657353401187,1.0
3,0.7815657353401188,1.0
3,0.7915657353401188,1.0
3,0.8015657353401188,1.0
3,0.8115657353401188,1.0
3,0.8215657353401188,1.0
3,0.8315657353401188,1.0
3,0.8415657353401188,1.0
5,0.42156573534011843,0.0
5,0.43156573534011844,0.0
5,0.44156573534011845,0.0
5,0.45156573534011846,0.0
5,0.46156573534011847,0.0
5,0.4715657353401185,0.0
5,0.4815657353401185,0.0
5,0.4915657353401185,0.0
5,0.5015657353401185,0.0
5,0.5115657353401185,0.0
5,0.5215657353401185,0.0
5,0.5315657353401185,0.0
5,0.5415657353401185,0.0
5,0.5515657353401185,0.0
5,0.5615657353401186,0.18181818181818182
5,0.5715657353401186,0.3181818181818182
5,0.5815657353401186,0.6818181818181818
5,0.5915657353401186,0.7272727272727273
5,0.6015657353401186,0.8636363636363636
5,0.6115657353401186,0.9090909090909091
5,0.6215657353401186,0.9090909090909091
5,0.6315657353401186,0.9545454545454546
5,0.6415657353401186,0.9545454545454546
5,0.6515657353401186,0.9545454545454546
5,0.6615657353401186,1.0
5,0.6715657353401187,1.0
5,0.6815657353401187,1.0
5,0.6915657353401187,1.0
5,0.7015657353401187,1.0
5,0.7115657353401187,1.0
5,0.7215657353401187,1.0
5,0.7315657353401187,1.0
5,0.7415657353401187,1.0
5,0.7515657353401187,1.0
5,0.7615657353401187,1.0
5,0.7715657353401187,1.0
5,0.7815657353401188,1.0
5,0.7915657353401188,1.0
5,0.8015657353401188,1.0
5,0.8115657353401188,1.0
5,0.8215657353401188,1.0
5,0.8315657353401188,1.0
5,0.8415657353401188,1.0
