name,x,y
1.0,0.7215657353401187,0.9302325581395349
1.0,0.7315657353401187,0.9302325581395349
1.0,0.7415657353401187,0.9302325581395349
1.0,0.7515657353401187,0.9534883720930233
1.0,0.7615657353401187,0.9767441860465116
1.0,0.7715657353401187,0.9767441860465116
1.0,0.7815657353401188,0.9767441860465116
1.0,0.7915657353401188,0.9767441860465116
1.0,0.8015657353401188,0.9767441860465116
1.0,0.8115657353401188,0.9767441860465116
1.0,0.8215657353401188,0.9767441860465116
1.0,0.8315657353401188,0.9767441860465116
1.0,0.8415657353401188,0.9767441860465116
0.5,0.42156573534011843,0.0
0.5,0.43156573534011844,0.0
0.5,0.44156573534011845,0.0
0.5,0.45156573534011846,0.0
0.5,0.46156573534011847,0.0
0.5,0.4715657353401185,0.0
0.5,0.4815657353401185,0.0
0.5,0.4915657353401185,0.0
0.5,0.5015657353401185,0.0
0.5,0.5115657353401185,0.0
0.5,0.5215657353401185,0.021739130434782608
0.5,0.5315657353401185,0.021739130434782608
0.5,0.5415657353401185,0.021739130434782608
0.5,0.5515657353401185,0.10869565217391304
0.5,0.5615657353401186,0.30434782608695654
0.5,0.5715657353401186,0.4782608695652174
0.5,0.5815657353401186,0.5652173913043478
0.5,0.5915657353401186,0.6086956521739131
0.5,0.6015657353401186,0.6739130434782609
0.5,0.6115657353401186,0.7391304347826086
0.5,0.6215657353401186,0.8043478260869565
0.5,0.6315657353401186,0.8260869565217391
0.5,0.6415657353401186,0.8478260869565217
0.5,0.6515657353401186,0.8695652173913043
0.5,0.6615657353401186,0.9130434782608695
0.5,0.6715657353401187,0.9347826086956522
0.5,0.6815657353401187,0.9565217391304348
0.5,0.6915657353401187,0.9565217391304348
0.5,0.7015657353401187,0.9565217391304348
0.5,0.7115657353401187,0.9782608695652174
0.5,0.7215657353401187,1.0
0.5,0.7315657353401187,1.0
0.5,0.7415657353401187,1.0
0.5,0.7515657353401187,1.0
0.5,0.7615657353401187,1.0
0.5,0.7715657353401187,1.0
0.5,0.7815657353401188,1.0
0.5,0.7915657353401188,1.0
0.5,0.8015657353401188,1.0
0.5,0.8115657353401188,1.0
0.5,0.8215657353401188,1.0
0.5,0.8315657353401188,1.0
0.5,0.8415657353401188,1.0
0.25,0.42156573534011843,0.0
0.25,0.43156573534011844,0.0
0.25,0.44156573534011845,0.0
0.25,0.45156573534011846,0.0
0.25,0.46156573534011847,0.0
0.25,0.4715657353401185,0.0
0.25,0.4815657353401185,0.0
0.25,0.4915657353401185,0.0
0.25,0.5015657353401185,0.0
0.25,0.5115657353401185,0.0
0.25,0.5215657353401185,0.0
0.25,0.5315657353401185,0.0
0.25,0.5415657353401185,0.0
0.25,0.5515657353401185,0.09090909090909091
0.25,0.5615657353401186,0.24242424242424243
0.25,0.5715657353401186,0.3939393939393939
0.25,0.5815657353401186,0.696969696969697
0.25,0.5915657353401186,0.7272727272727273
0.25,0.6015657353401186,0.7878787878787878
0.25,0.6115657353401186,0.7878787878787878
0.25,0.6215657353401186,0.8181818181818182
0.25,0.6315657353401186,0.9090909090909091
0.25,0.6415657353401186,0.9090909090909091
0.25,0.6515657353401186,0.9090909090909091
0.25,0.6615657353401186,0.9393939393939394
0.25,0.6715657353401187,0.9393939393939394
0.25,0.6815657353401187,0.9696969696969697
0.25,0.6915657353401187,0.9696969696969697
0.25,0.7015657353401187,0.9696969696969697
0.25,0.7115657353401187,0.9696969696969697
0.25,0.7215657353401187,0.9696969696969697
0.25,0.7315657353401187,0.9696969696969697
0.25,0.7415657353401187,0.9696969696969697
0.25,0.7515657353401187,0.9696969696969697
0.25,0.7615657353401187,0.9696969696969697
0.25,0.7715657353401187,0.9696969696969697
0.25,0.7815657353401188,0.9696969696969697
0.25,0.7915657353401188,1.0
0.25,0.8015657353401188,1.0
0.25,0.8115657353401188,1.0
0.25,0.8215657353401188,1.0
0.25,0.8315657353401188,1.0
0.25,0.8415657353401188,1.0
