name,x,y
0.25,0.7215657353401187,0.9767441860465116
0.25,0.7315657353401187,0.9767441860465116
0.25,0.7415657353401187,0.9767441860465116
0.25,0.7515657353401187,0.9767441860465116
0.25,0.7615657353401187,0.9767441860465116
0.25,0.7715657353401187,0.9767441860465116
0.25,0.7815657353401188,0.9767441860465116
0.25,0.7915657353401188,1.0
0.25,0.8015657353401188,1.0
0.25,0.8115657353401188,1.0
0.25,0.8215657353401188,1.0
0.25,0.8315657353401188,1.0
0.25,0.8415657353401188,1.0
0.125,0.42156573534011843,0.0
0.125,0.43156573534011844,0.0
0.125,0.44156573534011845,0.0
0.125,0.45156573534011846,0.0
0.125,0.46156573534011847,0.0
0.125,0.4715657353401185,0.0
0.125,0.4815657353401185,0.0
0.125,0.4915657353401185,0.0
0.125,0.5015657353401185,0.0
0.125,0.5115657353401185,0.0
0.125,0.5215657353401185,0.0
0.125,0.5315657353401185,0.02631578947368421
0.125,0.5415657353401185,0.05263157894736842
0.125,0.5515657353401185,0.10526315789473684
0.125,0.5615657353401186,0.2894736842105263
0.125,0.5715657353401186,0.3684210526315789
0.125,0.5815657353401186,0.6052631578947368
0.125,0.5915657353401186,0.6052631578947368
0.125,0.6015657353401186,0.6842105263157895
0.125,0.6115657353401186,0.7105263157894737
0.125,0.6215657353401186,0.7894736842105263
0.125,0.6315657353401186,0.8421052631578947
0.125,0.6415657353401186,0.8421052631578947
0.125,0.6515657353401186,0.868421052631579
0.125,0.6615657353401186,0.8947368421052632
0.125,0.6715657353401187,0.9210526315789473
0.125,0.6815657353401187,0.9473684210526315
0.125,0.6915657353401187,0.9473684210526315
0.125,0.7015657353401187,0.9473684210526315
0.125,0.7115657353401187,0.9736842105263158
0.125,0.7215657353401187,0.9736842105263158
0.125,0.7315657353401187,0.9736842105263158
0.125,0.7415657353401187,0.9736842105263158
0.125,0.7515657353401187,1.0
0.125,0.7615657353401187,1.0
0.125,0.7715657353401187,1.0
0.125,0.7815657353401188,1.0
0.125,0.7915657353401188,1.0
0.125,0.8015657353401188,1.0
0.125,0.8115657353401188,1.0
0.125,0.8215657353401188,1.0
0.125,0.8315657353401188,1.0
0.125,0.8415657353401188,1.0
0.0625,0.42156573534011843,0.0
0.0625,0.43156573534011844,0.0
0.0625,0.44156573534011845,0.0
0.0625,0.45156573534011846,0.0
0.0625,0.46156573534011847,0.0
0.0625,0.4715657353401185,0.0
0.0625,0.4815657353401185,0.0
0.0625,0.4915657353401185,0.0
0.0625,0.5015657353401185,0.0
0.0625,0.5115657353401185,0.0
0.0625,0.5215657353401185,0.0
0.0625,0.5315657353401185,0.0
0.0625,0.5415657353401185,0.0
0.0625,0.5515657353401185,0.1951219512195122
0.0625,0.5615657353401186,0.36585365853658536
0.0625,0.5715657353401186,0.5365853658536586
0.0625,0.5815657353401186,0.6585365853658537
0.0625,0.5915657353401186,0.7317073170731707
0.0625,0.6015657353401186,0.7804878048780488
0.0625,0.6115657353401186,0.8292682926829268
0.0625,0.6215657353401186,0.8292682926829268
0.0625,0.6315657353401186,0.8536585365853658
0.0625,0.6415657353401186,0.8536585365853658
0.0625,0.6515657353401186,0.8780487804878049
0.0625,0.6615657353401186,0.9024390243902439
0.0625,0.6715657353401187,0.9024390243902439
0.0625,0.6815657353401187,0.926829268292683
0.0625,0.6915657353401187,0.926829268292683
0.0625,0.7015657353401187,0.926829268292683
0.0625,0.7115657353401187,0.926829268292683
0.0625,0.7215657353401187,0.9512195121951219
0.0625,0.7315657353401187,0.9512195121951219
0.0625,0.7415657353401187,0.9512195121951219
0.0625,0.7515657353401187,0.9512195121951219
0.0625,0.7615657353401187,0.975609756097561
0.0625,0.7715657353401187,0.975609756097561
0.0625,0.7815657353401188,0.975609756097561
0.0625,0.7915657353401188,0.975609756097561
0.0625,0.8015657353401188,0.975609756097561
0.0625,0.8115657353401188,0.975609756097561
0.0625,0.8215657353401188,0.975609756097561
0.0625,0.8315657353401188,0.975609756097561
0.0625,0.8415657353401188,0.975609756097561
